product_id,repeat_intervals,mean_interval_days
859237,88,39.82954545454545
5586642,88,39.48863636363637
5568249,88,35.79545454545455
1135258,88,66.57954545454545
1126895,88,72.93181818181819
1115175,88,71.63636363636364
1088393,88,49.54545454545455
1049897,88,44.40909090909091
1043787,88,55.0
1043006,88,37.30681818181818
934172,87,39.195402298850574
928123,87,26.011494252873565
911878,87,36.5632183908046
908064,87,72.40229885057471
907128,87,44.62068965517241
886803,87,34.87356321839081
864335,87,24.39080459770115
852360,87,43.632183908045974
825618,87,43.87356321839081
13842224,87,14.517241379310345
12577242,87,55.41379310344828
1124507,87,60.94252873563219
1093603,87,36.5632183908046
1033846,87,28.160919540229884
1005583,87,12.275862068965518
9913338,86,43.2093023255814
964327,86,29.27906976744186
931777,86,59.604651162790695
923169,86,16.988372093023255
912137,86,54.97674418604651
893739,86,47.30232558139535
840386,86,23.825581395348838
5591170,86,91.75581395348837
13416351,86,57.593023255813954
1134810,86,47.22093023255814
1104224,86,23.03488372093023
1083446,86,63.47674418604651
1040935,86,85.26744186046511
1028995,86,54.75581395348837
1014238,86,69.74418604651163
992622,85,37.188235294117646
936914,85,51.811764705882354
931255,85,49.03529411764706
928754,85,64.01176470588236
897752,85,42.77647058823529
874255,85,69.97647058823529
866548,85,18.541176470588237
860890,85,21.352941176470587
5582712,85,55.470588235294116
1118598,85,54.09411764705882
1109014,85,38.10588235294118
1076580,85,27.141176470588235
10457128,85,37.870588235294115
991951,84,50.833333333333336
962970,84,42.26190476190476
935578,84,26.476190476190474
900418,84,47.916666666666664
889618,84,27.05952380952381
884897,84,36.166666666666664
869195,84,28.25
860703,84,33.345238095238095
838602,84,65.73809523809524
820122,84,54.154761904761905
7025326,84,40.75
1132231,84,61.107142857142854
1123434,84,35.04761904761905
995896,83,48.28915662650602
987838,83,90.78313253012048
918638,83,13.939759036144578
7440665,83,36.71084337349398
7168224,83,25.3855421686747
12810422,83,81.08433734939759
1123014,83,94.21686746987952
1069415,83,59.33734939759036
1056212,83,17.96385542168675
1027835,83,21.457831325301203
983078,82,34.53658536585366
973889,82,89.10975609756098
972742,82,68.09756097560975
953320,82,47.09756097560975
914318,82,55.829268292682926
903350,82,100.1951219512195
868548,82,50.47560975609756
863337,82,31.841463414634145
849315,82,67.53658536585365
826385,82,71.63414634146342
13115548,82,43.01219512195122
12262778,82,57.548780487804876
1136719,82,34.34146341463415
1135681,82,31.682926829268293
1128665,82,59.853658536585364
1085333,82,32.40243902439025
1021519,82,52.353658536585364
1008316,82,63.65853658536585
1004950,82,40.78048780487805
997796,81,36.24691358024691
995852,81,62.370370370370374
985911,81,49.50617283950617
968072,81,77.08641975308642
952254,81,77.19753086419753
951703,81,53.333333333333336
937413,81,48.48148148148148
925258,81,42.03703703703704
9242918,81,45.76543209876543
907647,81,31.382716049382715
899682,81,31.049382716049383
894360,81,12.283950617283951
853904,81,70.82716049382717
833556,81,43.148148148148145
831063,81,56.65432098765432
829459,81,22.74074074074074
5584808,81,54.617283950617285
13877192,81,72.50617283950618
1127328,81,66.06172839506173
1098435,81,32.20987654320987
1067606,81,73.34567901234568
1052920,81,5.790123456790123
1042697,81,93.60493827160494
996425,80,20.1125
970747,80,69.4875
9573206,80,29.0875
9553288,80,51.8
926909,80,50.1875
915621,80,73.3625
910109,80,41.575
906017,80,71.4375
902192,80,52.125
872417,80,77.275
866871,80,52.975
852317,80,46.6
843898,80,58.75
7442008,80,60.95
5592610,80,68.2
1135995,80,66.8
1132280,80,71.6
1126808,80,40.325
1105917,80,73.9125
1079987,80,75.375
1075315,80,29.85
1053282,80,67.3625
957839,79,59.9873417721519
932503,79,52.848101265822784
911974,79,41.68354430379747
835788,79,63.22784810126582
829001,79,64.73417721518987
824305,79,57.10126582278481
824180,79,46.50632911392405
8090546,79,35.860759493670884
5568721,79,78.9493670886076
5568072,79,39.87341772151899
13190294,79,47.40506329113924
12524323,79,42.24050632911393
1119879,79,49.151898734177216
1096792,79,63.936708860759495
1031316,79,38.08860759493671
964521,78,33.37179487179487
951746,78,51.51282051282051
908181,78,52.06410256410256
900770,78,19.794871794871796
882604,78,65.32051282051282
859592,78,60.67948717948718
845774,78,61.5
836445,78,79.2948717948718
819304,78,69.28205128205128
7168026,78,58.76923076923077
6396566,78,24.307692307692307
5566472,78,33.43589743589744
1129671,78,56.61538461538461
1106271,78,62.67948717948718
1101174,78,77.55128205128206
1095700,78,71.52564102564102
1064213,78,31.08974358974359
1054814,78,38.92307692307692
1047226,78,61.38461538461539
1046816,78,50.3974358974359
1038443,78,28.807692307692307
1031083,78,57.46153846153846
991379,77,29.766233766233768
975633,77,36.935064935064936
9527159,77,56.896103896103895
929433,77,66.28571428571429
883068,77,75.84415584415585
851101,77,28.792207792207794
846907,77,50.02597402597402
837107,77,76.33766233766234
820486,77,30.155844155844157
5588121,77,52.02597402597402
5567502,77,64.3896103896104
1135222,77,54.45454545454545
1112205,77,46.701298701298704
1094371,77,37.753246753246756
1090017,77,42.38961038961039
1057168,77,4.792207792207792
1055283,77,39.37662337662338
1046689,77,56.493506493506494
1017841,77,61.77922077922078
996156,76,53.55263157894737
994223,76,35.8421052631579
979239,76,39.81578947368421
968417,76,63.71052631578947
958700,76,59.36842105263158
9526313,76,53.5
935968,76,47.81578947368421
911311,76,44.56578947368421
910439,76,52.86842105263158
908283,76,49.18421052631579
904813,76,51.73684210526316
900842,76,50.11842105263158
868015,76,66.92105263157895
843464,76,49.80263157894737
8273833,76,57.06578947368421
824915,76,46.026315789473685
13115579,76,52.85526315789474
13071902,76,61.38157894736842
12384775,76,80.57894736842105
1139525,76,71.96052631578948
1130458,76,71.39473684210526
1123106,76,19.105263157894736
1120362,76,62.71052631578947
1110042,76,28.61842105263158
1103556,76,48.01315789473684
1081853,76,70.72368421052632
1039781,76,34.39473684210526
1011578,76,58.43421052631579
1004596,76,21.61842105263158
1002178,76,52.11842105263158
1001827,76,39.63157894736842
997988,75,54.44
995478,75,61.49333333333333
979877,75,30.213333333333335
965331,75,75.22666666666667
956813,75,47.38666666666666
905636,75,66.06666666666666
895295,75,42.52
848355,75,59.986666666666665
831808,75,30.48
830503,75,67.88
825994,75,64.22666666666667
6979753,75,31.253333333333334
6464165,75,27.626666666666665
6395907,75,16.12
14106445,75,43.4
1116460,75,39.92
10204392,75,38.906666666666666
9707240,74,49.432432432432435
965982,74,27.472972972972972
948509,74,63.74324324324324
942778,74,47.945945945945944
935126,74,36.229729729729726
893400,74,67.82432432432432
869047,74,56.608108108108105
866355,74,54.78378378378378
825343,74,104.52702702702703
822346,74,57.08108108108108
5570408,74,63.24324324324324
1096635,74,63.229729729729726
1095040,74,55.729729729729726
1081479,74,66.54054054054055
1072330,74,61.08108108108108
1054424,74,67.25675675675676
1048440,74,55.45945945945946
1015826,74,41.148648648648646
1010424,74,65.93243243243244
9878513,73,54.32876712328767
966891,73,33.205479452054796
964968,73,66.34246575342466
9419525,73,33.821917808219176
936508,73,43.93150684931507
931532,73,46.49315068493151
918598,73,25.15068493150685
915493,73,38.52054794520548
912704,73,90.8082191780822
886481,73,42.794520547945204
863885,73,67.94520547945206
850795,73,40.45205479452055
7410071,73,37.917808219178085
6602440,73,79.21917808219177
6544236,73,18.34246575342466
13506200,73,56.42465753424658
1117336,73,46.64383561643836
1095068,73,57.63013698630137
1077359,73,63.04109589041096
1071759,73,36.97260273972603
1054539,73,42.63013698630137
1048200,73,62.0
1006483,73,37.0958904109589
1004555,73,44.082191780821915
9935616,72,26.069444444444443
967476,72,49.763888888888886
953180,72,40.708333333333336
942088,72,49.18055555555556
906502,72,30.51388888888889
882496,72,65.70833333333333
882305,72,100.68055555555556
820361,72,70.18055555555556
6979427,72,49.27777777777778
5569792,72,16.055555555555557
15926844,72,24.916666666666668
12810464,72,78.48611111111111
1128900,72,31.38888888888889
1118012,72,71.40277777777777
1080853,72,48.06944444444444
1042571,72,36.31944444444444
10204488,72,34.02777777777778
1010164,72,53.208333333333336
1007269,72,54.84722222222222
1006342,72,57.583333333333336
997200,71,42.40845070422535
991948,71,56.352112676056336
9911484,71,58.014084507042256
985386,71,44.74647887323944
983316,71,38.309859154929576
960318,71,24.366197183098592
949294,71,58.971830985915496
932863,71,67.61971830985915
926796,71,45.45070422535211
889319,71,34.42253521126761
873654,71,91.32394366197182
7166861,71,63.88732394366197
6463742,71,84.98591549295774
13381584,71,48.70422535211268
1130763,71,67.02816901408451
1123022,71,98.32394366197182
1119761,71,76.88732394366197
1113141,71,75.08450704225352
1110764,71,78.40845070422536
1107089,71,47.46478873239437
1079228,71,63.070422535211264
1053875,71,48.84507042253521
1045150,71,58.2112676056338
1021324,71,43.67605633802817
1012913,71,38.42253521126761
1002850,71,45.40845070422535
995628,70,64.32857142857142
9881592,70,39.82857142857143
9553382,70,20.314285714285713
904422,70,42.5
892004,70,41.25714285714286
862010,70,46.47142857142857
843306,70,79.71428571428571
6034577,70,36.214285714285715
16809471,70,14.928571428571429
1088191,70,68.68571428571428
1068258,70,38.857142857142854
1047769,70,40.65714285714286
1040781,70,68.64285714285714
1039549,70,41.94285714285714
1036347,70,69.67142857142858
1030093,70,33.1
1023226,70,38.57142857142857
1000908,70,55.42857142857143
999198,69,78.76811594202898
9926758,69,59.289855072463766
9859017,69,6.188405797101449
959316,69,48.31884057971015
952408,69,42.26086956521739
939546,69,44.91304347826087
9245462,69,45.89855072463768
908346,69,50.08695652173913
907392,69,65.3623188405797
864143,69,46.31884057971015
849003,69,60.971014492753625
848268,69,58.869565217391305
847207,69,46.01449275362319
843744,69,59.927536231884055
5573314,69,34.0
12384779,69,44.30434782608695
1139184,69,58.42028985507246
1111230,69,67.59420289855072
1109408,69,21.608695652173914
1079528,69,19.579710144927535
1071333,69,55.710144927536234
1061982,69,41.231884057971016
1058627,69,24.347826086956523
1046587,69,52.81159420289855
1035386,69,61.63768115942029
10204822,69,67.30434782608695
1003487,69,37.98550724637681
999581,68,51.661764705882355
963502,68,75.29411764705883
963365,68,34.661764705882355
932949,68,46.338235294117645
9297474,68,36.94117647058823
927291,68,82.73529411764706
926233,68,52.0735294117647
923559,68,44.35294117647059
911502,68,48.911764705882355
893868,68,58.35294117647059
881154,68,56.029411764705884
862070,68,38.6764705882353
857554,68,21.191176470588236
845537,68,70.36764705882354
843346,68,63.94117647058823
835300,68,68.58823529411765
834491,68,47.75
12695224,68,80.66176470588235
1132763,68,40.85294117647059
1126870,68,52.35294117647059
1118033,68,57.48529411764706
1101567,68,42.23529411764706
1077133,68,28.308823529411764
1066725,68,58.455882352941174
1057749,68,24.41176470588235
1054216,68,46.970588235294116
10344971,68,35.69117647058823
1025641,68,40.94117647058823
1001333,68,21.102941176470587
999639,67,71.5223880597015
9677886,67,25.37313432835821
966684,67,53.62686567164179
9526757,67,24.47761194029851
943076,67,63.014925373134325
932182,67,55.1044776119403
926065,67,61.208955223880594
920002,67,31.98507462686567
911622,67,55.67164179104478
904375,67,50.91044776119403
891505,67,42.38805970149254
887102,67,57.776119402985074
878234,67,57.1044776119403
870428,67,51.32835820895522
849578,67,26.850746268656717
844991,67,58.35820895522388
8290421,67,22.01492537313433
8066803,67,21.29850746268657
7409971,67,46.52238805970149
1131321,67,17.850746268656717
1130375,67,51.91044776119403
1116635,67,32.38805970149254
1093030,67,53.26865671641791
1079023,67,73.3731343283582
1070716,67,38.47761194029851
1069039,67,28.53731343283582
1069003,67,49.52238805970149
1050968,67,69.22388059701493
1045515,67,50.74626865671642
1043128,67,87.86567164179104
1037451,67,85.41791044776119
1037337,67,80.70149253731343
1029252,67,24.582089552238806
1017041,67,31.746268656716417
9829205,66,19.37878787878788
974766,66,5.818181818181818
972143,66,67.6969696969697
971325,66,93.63636363636364
962274,66,53.65151515151515
9527323,66,36.015151515151516
926646,66,75.39393939393939
926422,66,38.59090909090909
904833,66,51.25757575757576
869177,66,44.40909090909091
855356,66,55.57575757575758
855310,66,59.46969696969697
841228,66,64.74242424242425
835973,66,55.45454545454545
824311,66,62.121212121212125
8019977,66,44.515151515151516
7441210,66,68.87878787878788
6979579,66,27.954545454545453
6704207,66,35.878787878787875
6463775,66,63.484848484848484
5981074,66,60.18181818181818
1135096,66,74.07575757575758
1134398,66,44.21212121212121
1132911,66,83.57575757575758
1059969,66,71.01515151515152
1057011,66,31.606060606060606
1035843,66,78.92424242424242
1033913,66,7.0606060606060606
10285149,66,29.106060606060606
1022843,66,69.39393939393939
1013999,66,56.25757575757576
1006250,66,39.484848484848484
9884484,65,47.66153846153846
9655528,65,45.89230769230769
959179,65,42.676923076923075
952972,65,66.03076923076924
947797,65,72.03076923076924
921554,65,45.16923076923077
917816,65,93.01538461538462
899446,65,39.69230769230769
885750,65,33.323076923076925
885023,65,83.03076923076924
884686,65,60.96923076923077
861792,65,71.3076923076923
847049,65,59.646153846153844
5995503,65,47.2
5592736,65,48.33846153846154
1404121,65,17.16923076923077
12262978,65,64.6923076923077
1128828,65,21.215384615384615
1112754,65,62.92307692307692
1104604,65,64.63076923076923
1068957,65,34.753846153846155
1060567,65,40.38461538461539
1059308,65,52.6
1055155,65,44.01538461538462
1048893,65,30.661538461538463
1044759,65,60.12307692307692
1025581,65,52.03076923076923
992529,64,76.875
9833277,64,92.71875
9575181,64,43.28125
9526673,64,36.125
932242,64,73.625
898869,64,53.984375
891961,64,67.734375
887219,64,18.5
859154,64,55.75
855718,64,30.328125
849098,64,35.84375
830740,64,4.25
829323,64,83.859375
827667,64,76.9375
7462562,64,55.28125
7155863,64,80.90625
6602327,64,84.328125
5570882,64,41.703125
12949855,64,39.921875
1118946,64,21.8125
1078763,64,66.171875
1077588,64,84.59375
1052046,64,58.125
1035676,64,53.359375
1016276,64,64.25
1015296,64,26.9375
1013149,64,73.171875
1003616,64,51.34375
954966,63,50.476190476190474
940731,63,74.14285714285714
917277,63,44.98412698412698
898121,63,31.841269841269842
896617,63,42.74603174603175
882826,63,24.936507936507937
873782,63,36.01587301587302
871722,63,50.23809523809524
863762,63,35.36507936507937
860439,63,77.57142857142857
846417,63,54.301587301587304
833598,63,40.317460317460316
819063,63,60.07936507936508
8014645,63,74.15873015873017
6552253,63,33.07936507936508
5565322,63,33.682539682539684
13007846,63,34.111111111111114
12987975,63,49.666666666666664
1136375,63,48.74603174603175
1102067,63,89.12698412698413
1098067,63,21.555555555555557
1096099,63,56.04761904761905
1093571,63,62.77777777777778
1077430,63,43.492063492063494
1056162,63,40.92063492063492
1054402,63,30.761904761904763
1041476,63,58.74603174603175
10285187,63,36.42857142857143
1013572,63,62.44444444444444
1010582,63,56.57142857142857
1002261,63,30.96825396825397
1000707,63,51.61904761904762
992870,62,37.75806451612903
989409,62,29.983870967741936
9859128,62,54.33870967741935
980823,62,60.75806451612903
973374,62,52.5
939860,62,5.983870967741935
936830,62,22.516129032258064
929309,62,97.40322580645162
916758,62,29.306451612903224
906763,62,65.20967741935483
889774,62,124.85483870967742
883912,62,41.53225806451613
869728,62,71.0
860248,62,63.91935483870968
856335,62,47.37096774193548
842707,62,60.564516129032256
841220,62,86.85483870967742
837304,62,95.85483870967742
825753,62,41.193548387096776
823176,62,55.854838709677416
820301,62,31.241935483870968
6533681,62,42.5
5981267,62,64.91935483870968
12428017,62,46.91935483870968
12349795,62,68.04838709677419
1139471,62,68.56451612903226
1123842,62,88.40322580645162
1117500,62,54.274193548387096
1097815,62,47.435483870967744
1091499,62,91.38709677419355
1089954,62,80.85483870967742
1076587,62,14.096774193548388
1072693,62,52.75806451612903
1067820,62,46.32258064516129
1046465,62,69.48387096774194
1043064,62,46.096774193548384
1031833,62,40.25806451612903
1017363,62,76.0
1006062,62,61.37096774193548
999730,61,79.55737704918033
998558,61,73.39344262295081
991874,61,46.0
977481,61,59.721311475409834
972416,61,28.57377049180328
970160,61,36.721311475409834
914513,61,79.06557377049181
889509,61,54.90163934426229
888431,61,65.32786885245902
871754,61,66.91803278688525
851188,61,33.0655737704918
841266,61,46.557377049180324
824758,61,50.9344262295082
1137507,61,44.60655737704918
1133254,61,56.377049180327866
1126045,61,36.885245901639344
1114653,61,19.75409836065574
1102927,61,51.36065573770492
1070463,61,58.295081967213115
1059527,61,53.540983606557376
1022374,61,68.50819672131148
10198378,61,38.622950819672134
10121610,61,67.85245901639344
996070,60,46.916666666666664
996009,60,59.06666666666667
995211,60,53.9
973868,60,70.75
957891,60,21.116666666666667
9487606,60,51.61666666666667
947267,60,42.65
9396705,60,28.716666666666665
936355,60,69.53333333333333
9333734,60,58.166666666666664
920844,60,65.31666666666666
909750,60,42.3
907281,60,36.55
900311,60,30.083333333333332
892844,60,74.7
874061,60,87.36666666666666
863506,60,88.18333333333334
845715,60,64.5
838487,60,83.83333333333333
834158,60,69.21666666666667
15506577,60,45.96666666666667
12782182,60,33.583333333333336
12262830,60,66.95
1139782,60,49.13333333333333
1138487,60,73.88333333333334
1137284,60,85.88333333333334
1131488,60,67.3
1099945,60,35.68333333333333
1058021,60,43.15
1042942,60,56.233333333333334
1037340,60,73.96666666666667
1032703,60,8.383333333333333
990688,59,65.20338983050847
988116,59,41.28813559322034
975085,59,17.423728813559322
9653535,59,12.152542372881356
951221,59,72.11864406779661
948495,59,53.813559322033896
947068,59,56.40677966101695
946308,59,86.45762711864407
9392700,59,16.593220338983052
906335,59,43.05084745762712
903233,59,84.61016949152543
890689,59,61.76271186440678
887474,59,48.96610169491525
879393,59,27.949152542372882
867667,59,48.152542372881356
864893,59,33.86440677966102
845975,59,27.322033898305083
825749,59,57.389830508474574
8090550,59,28.271186440677965
8069350,59,33.69491525423729
7443013,59,23.491525423728813
7410215,59,40.898305084745765
7167853,59,44.71186440677966
5591490,59,36.16949152542373
5568732,59,34.23728813559322
1128812,59,67.16949152542372
1120928,59,67.69491525423729
1112473,59,56.13559322033898
1112333,59,57.728813559322035
1096573,59,25.627118644067796
1086795,59,56.847457627118644
1083043,59,23.508474576271187
1078346,59,93.0
1077373,59,100.30508474576271
1069714,59,39.23728813559322
1048563,59,81.0
10455984,59,57.847457627118644
991435,58,62.86206896551724
9879410,58,44.37931034482759
9835223,58,84.01724137931035
978343,58,31.396551724137932
964520,58,39.10344827586207
951102,58,62.62068965517241
9483663,58,73.41379310344827
938187,58,43.13793103448276
921288,58,53.01724137931034
911915,58,36.58620689655172
909638,58,43.672413793103445
902856,58,39.5
890612,58,52.60344827586207
888586,58,24.603448275862068
822241,58,88.15517241379311
8020166,58,7.4655172413793105
7431990,58,50.13793103448276
7154535,58,18.53448275862069
6553737,58,65.12068965517241
5568197,58,47.3448275862069
13115501,58,50.8448275862069
1138772,58,55.13793103448276
1135044,58,41.172413793103445
1127470,58,60.96551724137931
1126252,58,73.79310344827586
1101771,58,56.12068965517241
1081355,58,61.06896551724138
1065979,58,27.413793103448278
1065017,58,17.120689655172413
1061394,58,18.75862068965517
1048352,58,73.63793103448276
1038746,58,62.810344827586206
1004436,58,37.98275862068966
989354,57,45.35087719298246
988572,57,51.12280701754386
9835903,57,73.08771929824562
981591,57,46.10526315789474
978077,57,58.70175438596491
968057,57,57.85964912280702
938141,57,33.35087719298246
938138,57,76.3157894736842
915041,57,59.12280701754386
914754,57,47.6140350877193
894968,57,57.64912280701754
869573,57,24.649122807017545
868319,57,41.6140350877193
866292,57,62.89473684210526
855138,57,64.42105263157895
843304,57,37.12280701754386
843111,57,29.894736842105264
840227,57,48.87719298245614
838797,57,36.94736842105263
837644,57,50.3859649122807
827999,57,54.19298245614035
826272,57,44.666666666666664
821562,57,72.9298245614035
7024847,57,8.912280701754385
5590965,57,19.12280701754386
14019790,57,5.7368421052631575
13133916,57,31.63157894736842
13115981,57,24.54385964912281
13003092,57,58.473684210526315
1137344,57,65.85964912280701
1134483,57,56.12280701754386
1109778,57,42.94736842105263
1109352,57,79.64912280701755
1076608,57,39.0
1065259,57,13.421052631578947
1059347,57,40.29824561403509
1045080,57,55.87719298245614
1043920,57,35.40350877192982
10284946,57,31.859649122807017
1026258,57,14.666666666666666
1007642,57,58.421052631578945
997128,56,79.82142857142857
989935,56,68.625
9836903,56,77.05357142857143
982955,56,45.732142857142854
965292,56,80.30357142857143
956672,56,57.55357142857143
941856,56,48.55357142857143
937571,56,72.44642857142857
908504,56,65.75
904359,56,17.892857142857142
897953,56,47.785714285714285
885463,56,35.375
878880,56,44.214285714285715
856827,56,66.08928571428571
843689,56,25.821428571428573
838733,56,43.607142857142854
828857,56,68.57142857142857
821556,56,50.82142857142857
8090541,56,71.46428571428571
6039687,56,44.82142857142857
1135868,56,36.82142857142857
1124971,56,50.125
1116741,56,46.25
1093334,56,50.75
1069979,56,79.64285714285714
1063739,56,21.517857142857142
1048383,56,46.589285714285715
1044507,56,30.428571428571427
1044068,56,85.44642857142857
1037631,56,55.30357142857143
1022066,56,28.625
1010578,56,24.607142857142858
1008547,56,89.46428571428571
999625,55,34.81818181818182
982833,55,74.54545454545455
970866,55,78.12727272727273
970792,55,60.96363636363636
965530,55,46.07272727272727
958137,55,90.27272727272727
941183,55,38.03636363636364
937928,55,69.27272727272727
935959,55,28.69090909090909
932675,55,50.872727272727275
9187298,55,50.127272727272725
917742,55,52.054545454545455
901403,55,36.07272727272727
900610,55,28.836363636363636
887503,55,55.945454545454545
879734,55,44.72727272727273
879152,55,76.6
878637,55,70.61818181818182
869150,55,69.14545454545454
833940,55,49.36363636363637
831815,55,57.6
8293343,55,37.56363636363636
8020234,55,37.03636363636364
8015407,55,44.90909090909091
6979803,55,36.54545454545455
5591083,55,65.03636363636363
13007284,55,33.07272727272727
1135460,55,56.10909090909091
1125904,55,71.23636363636363
1125199,55,84.8
1123420,55,80.43636363636364
1101980,55,32.89090909090909
1101956,55,87.23636363636363
1097635,55,25.454545454545453
1084968,55,63.81818181818182
1083254,55,12.181818181818182
1075707,55,77.49090909090908
1072799,55,43.09090909090909
1071171,55,27.818181818181817
1034955,55,50.49090909090909
1019744,55,41.054545454545455
1008814,55,52.6
1007512,55,54.6
999250,54,88.62962962962963
989275,54,31.87037037037037
989249,54,52.074074074074076
9879409,54,45.48148148148148
973673,54,77.55555555555556
972244,54,49.148148148148145
9677366,54,70.20370370370371
962266,54,38.74074074074074
962199,54,26.72222222222222
961458,54,48.833333333333336
949377,54,29.444444444444443
949023,54,24.0
947858,54,101.53703703703704
935546,54,52.55555555555556
919589,54,47.851851851851855
912146,54,62.44444444444444
912112,54,32.68518518518518
907418,54,67.94444444444444
875392,54,31.037037037037038
871433,54,54.166666666666664
848154,54,62.611111111111114
833458,54,43.25925925925926
828805,54,32.18518518518518
7166723,54,25.64814814814815
6904485,54,6.555555555555555
13008412,54,33.24074074074074
12987976,54,39.629629629629626
12731808,54,53.31481481481482
12696183,54,59.24074074074074
1137387,54,50.425925925925924
1122547,54,47.407407407407405
1116096,54,56.01851851851852
1082141,54,61.7962962962963
1054945,54,58.24074074074074
1043663,54,44.407407407407405
1017201,54,47.27777777777778
1013597,54,51.907407407407405
1013389,54,48.148148148148145
996087,53,39.660377358490564
990762,53,62.075471698113205
982960,53,65.9245283018868
969941,53,47.264150943396224
969836,53,54.0377358490566
969205,53,85.0
9655212,53,47.320754716981135
964356,53,45.18867924528302
953539,53,40.0
950894,53,78.0754716981132
9487885,53,65.05660377358491
948232,53,36.679245283018865
947654,53,38.471698113207545
944014,53,8.924528301886792
9419470,53,24.32075471698113
935993,53,69.88679245283019
935393,53,75.94339622641509
933060,53,72.58490566037736
923149,53,45.35849056603774
913449,53,16.264150943396228
906658,53,35.18867924528302
897083,53,30.566037735849058
895743,53,53.18867924528302
890513,53,47.58490566037736
867020,53,56.18867924528302
862725,53,37.20754716981132
862651,53,29.37735849056604
861615,53,42.283018867924525
856435,53,72.77358490566037
851508,53,90.75471698113208
847573,53,64.47169811320755
846830,53,70.30188679245283
845622,53,81.09433962264151
835530,53,63.132075471698116
834236,53,34.62264150943396
8293439,53,23.60377358490566
8291322,53,81.67924528301887
8276172,53,62.9622641509434
819594,53,10.962264150943396
8119157,53,61.339622641509436
6633273,53,47.9622641509434
5995609,53,35.320754716981135
15927661,53,5.9245283018867925
14077333,53,54.509433962264154
1131382,53,28.641509433962263
1125278,53,80.43396226415095
1121213,53,55.490566037735846
1111786,53,36.41509433962264
1110111,53,42.867924528301884
1100379,53,38.075471698113205
1090330,53,14.18867924528302
1084597,53,71.86792452830188
1067779,53,56.943396226415096
1060673,53,38.39622641509434
1053628,53,40.075471698113205
1053058,53,75.37735849056604
10456371,53,39.339622641509436
1040693,53,83.01886792452831
1037965,53,67.13207547169812
1031087,53,77.66037735849056
1024051,53,79.49056603773585
1014732,53,25.037735849056602
1011876,53,64.77358490566037
1009368,53,50.509433962264154
1004390,53,84.22641509433963
991268,52,43.61538461538461
980666,52,74.01923076923077
972191,52,29.596153846153847
967461,52,35.86538461538461
966494,52,36.75
959987,52,8.134615384615385
9527161,52,30.03846153846154
943393,52,62.80769230769231
935796,52,16.634615384615383
926465,52,12.384615384615385
921345,52,63.94230769230769
9189814,52,17.53846153846154
918410,52,59.76923076923077
898958,52,37.78846153846154
861819,52,62.55769230769231
857130,52,45.46153846153846
823576,52,28.01923076923077
5577022,52,44.32692307692308
5569379,52,71.6923076923077
5566309,52,52.21153846153846
12330794,52,52.76923076923077
1138132,52,9.038461538461538
1134292,52,67.36538461538461
1103741,52,73.25
1047968,52,54.09615384615385
1039348,52,69.75
1036753,52,26.096153846153847
1021133,52,46.19230769230769
1004585,52,28.365384615384617
990256,51,61.705882352941174
988208,51,58.490196078431374
971807,51,43.80392156862745
9553048,51,23.627450980392158
9546982,51,63.15686274509804
950824,51,58.76470588235294
940332,51,69.47058823529412
935527,51,12.137254901960784
9245413,51,36.490196078431374
922636,51,70.98039215686275
912902,51,71.68627450980392
901452,51,52.549019607843135
900697,51,52.666666666666664
892221,51,47.05882352941177
887691,51,56.94117647058823
882190,51,49.666666666666664
871279,51,34.705882352941174
870211,51,56.333333333333336
869868,51,24.862745098039216
867469,51,43.80392156862745
862335,51,51.01960784313726
833935,51,51.05882352941177
6391532,51,67.41176470588235
5574409,51,76.27450980392157
13672065,51,44.529411764705884
12263692,51,84.11764705882354
1127025,51,69.68627450980392
1125948,51,33.80392156862745
1125943,51,52.431372549019606
1123086,51,60.11764705882353
1112824,51,48.96078431372549
1112560,51,45.1764705882353
1091858,51,20.019607843137255
1075313,51,73.03921568627452
1068562,51,74.74509803921569
1033234,51,52.88235294117647
10254584,51,48.78431372549019
10204487,51,64.52941176470588
1018670,51,37.666666666666664
1018339,51,32.411764705882355
1014206,51,61.15686274509804
1010681,51,56.13725490196079
1007082,51,53.98039215686274
999090,50,34.14
997011,50,45.42
982799,50,48.04
981677,50,41.84
976214,50,61.6
975604,50,17.64
969687,50,45.08
961620,50,44.78
9553335,50,19.62
9526572,50,39.28
9526254,50,23.62
943362,50,48.22
943141,50,39.68
9416729,50,80.88
938849,50,46.0
9297062,50,29.4
921406,50,28.8
920724,50,43.54
899459,50,67.56
879143,50,50.78
879045,50,45.18
873550,50,24.78
872702,50,52.66
871876,50,44.56
867931,50,51.74
864279,50,49.42
857697,50,66.92
853354,50,47.32
850645,50,50.36
850044,50,55.8
848561,50,56.56
839243,50,83.2
838010,50,113.76
825731,50,47.96
819330,50,53.4
7409874,50,70.04
7025250,50,67.02
6514259,50,18.74
5995281,50,24.2
13115971,50,20.74
12757140,50,56.52
1129822,50,49.74
1125601,50,16.8
1121694,50,43.32
1120213,50,72.36
1116050,50,31.16
1110031,50,49.3
1107760,50,6.96
1106390,50,39.48
1104205,50,80.02
1101449,50,45.88
1091342,50,12.12
1071554,50,34.12
1067443,50,29.88
1066893,50,37.76
1066289,50,54.38
1065331,50,82.2
1065061,50,55.4
10285141,50,81.4
10285106,50,51.14
1012523,50,45.62
1003836,50,38.58
1003649,50,61.92
1002459,50,43.64
992985,49,42.0
